Year,Ruta,Idestado,Idmunicipio,Idciclo,Idmodalidad,Idcultivo,Sembrada,Volumenproduccion,Precio,Valorproduccion
2019,2,21,111,3,2,5710000,1034,2428.8,5284.63,12835309.34
2019,2,21,111,2,2,8980000,8.27,29.85,11150,332827.5
2019,2,21,111,2,2,6840000,15,9.3,14900,138570
2019,2,21,111,2,2,6120000,6.77,54.02,11587.57,625960.53
2019,2,21,111,2,2,5770000,12.53,9.02,20850,188067
2019,2,21,111,2,2,5690000,12.17,21.18,8790,186172.2
2019,2,21,111,1,2,8980000,10,33,8100,267300
2019,2,21,111,1,2,7230000,15,163.05,20110,3278935.5
2019,2,21,111,1,2,6120000,11,39.05,13123.08,512456.27
2019,2,21,111,1,2,5770000,12,15.96,14150,225834
2019,2,21,111,1,2,5690000,14,20.3,14600,296380
2019,2,21,86,3,2,9140000,7,7.7,49000,377300
2019,2,21,86,3,2,9000000,25,300,2190,657000
2019,2,21,86,3,2,8390000,14,128.04,4357.21,557897.17
2019,2,21,86,3,2,7850000,350,1767.42,1574.18,2782237.22
2019,2,21,86,3,2,7390000,12,105,7451.38,782394.9
2019,2,21,86,3,2,7380000,42,512,2798.43,1432796.16
2019,2,21,86,3,2,5710000,3355,9446.6,4594.65,43403820.69
2019,2,21,86,2,2,9320000,4.5,25.79,5550,143134.5
2019,2,21,86,2,2,8980000,9,35.55,11100,394605
2019,2,21,86,2,2,6840000,10,6.2,14900,92380
2019,2,21,86,2,2,5770000,8.17,5.56,21000,116760
2019,2,21,86,1,2,7230000,60,642,20100,12904200
2019,2,21,86,1,2,5770000,9,12.24,14120,172828.8
2019,2,21,64,3,2,15050000,200,4200,416.25,1748250
2019,2,21,64,3,2,9140000,7,9.1,58000,527800
2019,2,21,64,3,2,9000000,70,875,2380,2082500
2019,2,21,64,3,2,8390000,15,132,4503.54,594467.28
2019,2,21,64,3,2,8280000,42,113.4,12420,1408428
2019,2,21,64,3,2,7850000,17200,157950,1751.93,276717343.5
2019,2,21,64,3,2,7550000,245,2940,3544.47,10420741.8
2019,2,21,64,3,2,7540000,5,27.5,7000,192500
2019,2,21,64,3,2,7420000,55,837,15800,13224600
2019,2,21,64,3,2,7390000,135,1359.45,8357.26,11361277.11
2019,2,21,64,3,2,7380000,61,762,2797.58,2131755.96
2019,2,21,64,2,2,8980000,5.83,23.96,8333.07,199660.36
2019,2,21,64,2,2,6840000,13.17,8.17,14800,120916
2019,2,21,64,2,2,5770000,8.7,8,20250,162000
2019,2,21,64,2,2,5690000,8.43,15.26,8950,136577
2019,2,21,64,1,2,8980000,13,47.58,7900,375882
2019,2,21,64,1,2,5770000,10,13,14260,185380
2019,2,21,64,1,2,5690000,11,16.39,14230,233229.7
2019,2,21,160,2,2,8810000,250,812.5,3817.91,3102051.88
2019,2,21,160,2,2,7220000,84.67,55.88,8430,471068.4
2019,2,21,160,2,2,5690000,69.67,71.76,11350,814476
2019,2,21,87,3,1,7390000,10,0,0,0
2019,2,21,87,2,2,8810000,699,1719.54,3771.44,6485141.94
2019,2,21,87,2,2,5690000,24.33,26.03,11455.87,298196.3
2019,2,21,81,3,1,7390000,4,0,0,0
2019,2,21,81,2,2,8810000,4326,11896.5,3666.59,43619587.94
2019,2,21,81,2,2,7220000,77.67,44.27,8320,368326.4
2019,2,21,81,2,2,5690000,73.67,69.99,11152.56,780567.67
2019,2,21,81,2,2,5080000,85,83.3,13411.46,1117174.62
2019,2,21,73,3,1,8340000,15,40,15804,632160
2019,2,21,73,3,1,7020000,5,25,4030,100750
2019,2,21,73,3,1,5820000,330,31050,746.13,23167336.5
2019,2,21,73,2,2,8810000,250,812.5,3817.91,3102051.88
2019,2,21,73,2,2,7220000,84.67,55.88,8430,471068.4
2019,2,21,73,2,2,5690000,69.67,71.76,11350,814476
2019,2,21,73,2,1,8990000,8.33,25.07,10950,274516.5
2019,2,21,73,2,1,8700000,7.33,15.03,13750,206662.5
2019,2,21,73,2,1,7700000,4,27.68,19150,530072
2019,2,21,73,2,1,5110000,70,420,7050,2961000
2019,2,21,73,1,1,7240000,6,216,5200,1123200
2019,2,21,73,1,1,5940000,70,2485,4600,11431000
2019,2,21,73,1,1,5690000,27,114.48,11740.61,1344065.03
2019,2,21,47,3,1,8130000,3,122.01,3622.54,441986.11
2019,2,21,47,3,1,5820000,285,25650,760.71,19512211.5
2019,2,21,47,2,2,8810000,1374.33,3861.87,3764.6,14538395.8
2019,2,21,47,2,2,7220000,212.67,121.22,8320,1008550.4
2019,2,21,47,2,2,5690000,190.67,186.86,11354.2,2121645.81
2019,2,21,47,1,1,7240000,17,595,6200,3689000
2019,2,21,47,1,1,5940000,55,1650,4200,6930000
2019,2,21,32,3,1,5050000,25,0,0,0
2019,2,21,32,2,2,8810000,101.67,283.66,3673.58,1042047.7
2019,2,21,32,2,2,7220000,58.33,32.66,8460,276303.6
2019,2,21,32,2,2,5690000,17,17.51,11260,197162.6
2018,2,21,160,2,2,8810000,380,950,3764.47,3576246.5
2018,2,21,160,2,2,5690000,10,13,11500,149500
2018,2,21,87,3,1,5820000,87.5,8120,782.13,6350895.6
2018,2,21,87,2,2,8810000,590,1475,3735.59,5509995.25
2018,2,21,87,2,2,5690000,10,12,11500,138000
2018,2,21,81,2,2,8810000,40,100,3600,360000
2018,2,21,81,2,2,7220000,80,52,48300,2511600
2018,2,21,81,2,2,5690000,60,66,11200,739200
2018,2,21,81,2,2,5080000,91,100.1,13406.59,1341999.66
2018,2,21,73,3,1,8340000,3.5,21,15800,331800
2018,2,21,73,3,1,7020000,8,28,4000,112000
2018,2,21,73,3,1,5820000,290,27360,786.11,21507969.6
2018,2,21,73,2,2,8810000,750,1800,3800,6840000
2018,2,21,73,2,2,7220000,65,48.75,48400,2359500
2018,2,21,73,2,2,5690000,73,94.9,11400,1081860
2018,2,21,73,2,1,8990000,30,99,11400,1128600
2018,2,21,73,2,1,8700000,12,25.8,15700,405060
2018,2,21,73,2,1,7700000,8,2.4,22500,54000
2018,2,21,73,2,1,5110000,90,225,7500,1687500
2018,2,21,73,1,1,7240000,7,315,6200,1953000
2018,2,21,73,1,1,5940000,68,2448,3068.63,7512006.24
2018,2,21,73,1,1,5690000,30,114,7300,832200
2018,2,21,47,3,1,8130000,3,120,3653.75,438450
2018,2,21,47,3,1,5820000,265,22960,770.65,17694124
2018,2,21,47,2,2,8810000,1500,3750,3746.67,14050012.5
2018,2,21,47,2,2,7220000,215,139.75,48350,6756912.5
2018,2,21,47,2,2,5690000,160,208,11400,2371200
2018,2,21,47,1,1,7240000,15,675,6400,4320000
2018,2,21,47,1,1,5940000,60,1980,3200,6336000
2018,2,21,32,2,2,8810000,90,198,3650,722700
2018,2,21,32,2,2,7220000,45,24.75,48450,1199137.5
2018,2,21,32,2,2,5690000,10,11,11300,124300
2019,2,21,116,2,2,8100000,90,1935,5897,11410695
2019,2,21,116,2,2,7110000,98,436.1,4681.67,2041676.29
2019,2,21,116,2,2,7100000,200,192,16337.27,3136755.84
2019,2,21,116,2,2,6840000,108,89.64,13628,1221613.92
2019,2,21,116,2,2,6120000,50,531,3971.42,2108824.02
2019,2,21,116,2,2,5490000,60,922.8,448.04,413451.31
2019,2,21,116,2,1,8970000,0.1,11,4785.64,52642.04
2019,2,21,93,2,2,8100000,275,5995,5368.67,32185176.65
2019,2,21,93,2,2,7100000,895,796.55,16519.06,13158257.24
2019,2,21,93,2,2,6840000,390,289.4,13731.47,3973888.8
2019,2,21,93,2,2,5490000,100,1834,446.97,819742.98
2019,2,21,93,2,2,5430000,6,6.54,8568.9,56040.61
2019,2,21,93,2,1,9270000,22,672.1,1273.75,856087.38
2019,2,21,93,2,1,8100000,30,816.3,3861.76,3152354.69
2019,2,21,93,2,1,7100000,15,22.95,16519.06,379112.43
2019,2,21,93,2,1,6840000,10,17.8,14050,250090
2019,2,21,93,2,1,5490000,5,70,447.94,31355.8
2019,2,21,67,2,2,8100000,230,5336,5588.01,29817621.36
2019,2,21,67,2,2,7100000,345,334.65,16593.57,5553038.2
2019,2,21,67,2,2,6840000,600,441,13826.22,6097365
2019,2,21,67,2,2,5920000,180,325.8,3757.55,1224209.79
2019,2,21,67,2,2,5490000,170,2461.6,467.51,1150822.62
2019,2,21,67,2,1,9270000,100,2860,1221.29,3492889.4
2019,2,21,67,2,1,8100000,450,12874.5,3502.37,45091262.57
2019,2,21,67,2,1,7330000,20,253,1052,266156
2019,2,21,67,2,1,7110000,220,1276,5107.45,6517106.2
2019,2,21,67,2,1,7100000,68,119,16593.57,1974634.83
2019,2,21,67,2,1,6840000,170,301.6,14071.86,4244072
2019,2,21,67,2,1,5670000,10,179,3620,647980
2019,2,21,67,2,1,5490000,55,772.75,480.46,371275.47
2019,2,21,58,2,2,8100000,430,9675,5952.66,57591985.5
2019,2,21,58,2,2,7110000,147,508.62,4510.04,2293896.54
2019,2,21,58,2,2,7100000,150,142.5,16731.13,2384186.03
2019,2,21,58,2,2,6840000,205,172.2,13698,2358795.6
2019,2,21,58,2,2,6120000,55,550,3962.97,2179633.5
2019,2,21,58,2,2,5490000,100,1684,450.72,759012.48
2019,2,21,58,2,1,8970000,0.44,53.65,4228.69,226869.22
2019,2,21,50,2,2,8980000,35,435.05,2951.39,1284002.22
2019,2,21,50,2,2,8100000,490,9285.5,4578.59,42514497.45
2019,2,21,50,2,2,7110000,107,516.81,4450.65,2300140.43
2019,2,21,50,2,2,7100000,90,74.7,16114.13,1203725.51
2019,2,21,50,2,2,6840000,240,196.8,13625,2681400
2019,2,21,50,2,2,6120000,48,502.08,3933.03,1974695.7
2019,2,21,50,2,2,5490000,90,1346.4,434.27,584701.13
2018,2,21,116,2,2,8100000,113,2810,6015.3,16902993
2018,2,21,116,2,2,7110000,89,465,4275,1987875
2018,2,21,116,2,2,7100000,190,275,16375,4503125
2018,2,21,116,2,2,6840000,100,79.8,12850,1025430
2018,2,21,116,2,2,6120000,73,850,3770.17,3204644.5
2018,2,21,116,2,2,5490000,72,1170,434.69,508587.3
2018,2,21,93,2,2,8100000,180,4680,8538.35,39959478
2018,2,21,93,2,2,7100000,850,1286,15971,20538706
2018,2,21,93,2,2,6840000,194,160.4,12687.13,2035016
2018,2,21,93,2,2,5490000,115,1950,464.62,906009
2018,2,21,93,2,2,5430000,11,17.06,10345,176485.7
2018,2,21,93,2,1,9270000,25,835,3245.14,2709691.9
2018,2,21,93,2,1,8100000,30,800.01,4180.51,3344449.81
2018,2,21,93,2,1,7100000,13,22,16623,365706
2018,2,21,93,2,1,6840000,8,12,12962,155544
2018,2,21,93,2,1,5490000,10,105,490,51450
2018,2,21,67,2,2,9050000,26,28.76,5648,162436.48
2018,2,21,67,2,2,7100000,375,500,16317,8158500
2018,2,21,67,2,2,6840000,318,259.3,12741.15,3303780.2
2018,2,21,67,2,2,5920000,152,243.58,4210,1025471.8
2018,2,21,67,2,2,5490000,207,3450,450,1552500
2018,2,21,67,2,1,9270000,170,5080,3322.83,16879976.4
2018,2,21,67,2,1,8100000,390,11500,4148.9,47712350
2018,2,21,67,2,1,7330000,6,68.5,4820,330170
2018,2,21,67,2,1,7110000,200,1219,4730,5765870
2018,2,21,67,2,1,7100000,50,105,16850,1769250
2018,2,21,67,2,1,6840000,180,233,12619.98,2940455
2018,2,21,67,2,1,5670000,12,175,3418.29,598200.75
2018,2,21,67,2,1,5490000,73,750,480,360000
2018,2,21,58,2,2,8100000,378,9050,6892.3,62375315
2018,2,21,58,2,2,7110000,184,979,4592,4495568
2018,2,21,58,2,2,7100000,160,236,15267,3603012
2018,2,21,58,2,2,6840000,185,153.5,12267,1882984.5
2018,2,21,58,2,2,6120000,54,539,3789.11,2042330.29
2018,2,21,58,2,2,5490000,140,2300,467.33,1074859
2018,2,21,58,2,1,8970000,0.35,29.43,5630.57,165707.68
2018,2,21,50,2,2,8980000,40,587,4467.89,2622651.43
2018,2,21,50,2,2,8100000,410,9700,7017.69,68071593
2018,2,21,50,2,2,7110000,100,476,4652,2214352
2018,2,21,50,2,2,7100000,100,125,14362,1795250
2018,2,21,50,2,2,6840000,200,162,12652,2049624
2018,2,21,50,2,2,6120000,52,578,3753.43,2169482.54
2018,2,21,50,2,2,5490000,95,1500,485.04,727560
2019,2,21,116,3,2,8930000,3.8,18.01,7146.51,128708.65
2019,2,21,116,3,2,7580000,9,5.72,5969.63,34146.28
2019,2,21,116,3,2,6530000,13,12,5461.44,65537.28
2019,2,21,116,3,2,6220000,37.5,125.25,3680.14,460937.54
2019,2,21,116,3,2,5840000,4,15,7378,110670
2019,2,21,116,3,2,5710000,273,218.4,6133.49,1339554.22
2019,2,21,116,3,2,5060000,726,3220.16,15048,48456980.71
2019,2,21,93,3,2,8930000,5.5,32.01,7329.85,234628.5
2019,2,21,93,3,2,8230000,6,36.78,1695.86,62373.73
2019,2,21,93,3,2,7960000,5.5,10.24,19917.48,203955
2019,2,21,93,3,2,7580000,307,1878.03,6139.17,11529541.18
2019,2,21,93,3,2,6530000,5,18.95,5611.28,106333.76
2019,2,21,93,3,2,6220000,7.5,25.65,3524.4,90400.86
2019,2,21,93,3,2,5840000,1.5,6.48,7637,49487.76
2019,2,21,67,3,2,8930000,8.5,42.76,7412.79,316970.9
2019,2,21,67,3,2,8300000,41,36.9,58067.54,2142692.23
2019,2,21,67,3,2,8230000,6,38.76,1603.37,62146.62
2019,2,21,67,3,2,7960000,8.5,15.24,19552.22,297975.83
2019,2,21,67,3,2,7580000,146,122.04,5557.84,678278.97
2019,2,21,67,3,2,6530000,49.5,222.91,8431.12,1879381.29
2019,2,21,67,3,2,6220000,4.7,18.66,3575.53,66719.39
2019,2,21,67,3,2,5840000,2,4.64,7726,35848.64
2019,2,21,67,3,2,5060000,57,206.06,10590.97,2182375.28
2019,2,21,58,3,2,15050000,98.5,3465.23,370.89,1285219.15
2019,2,21,58,3,2,8930000,3.5,16,7695.91,123134.56
2019,2,21,58,3,2,8230000,32,195.52,1690.35,330497.23
2019,2,21,58,3,2,7960000,6,12.55,20016.35,251205.19
2019,2,21,58,3,2,7580000,29,42.47,3469.57,147352.62
2019,2,21,58,3,2,6220000,37.65,135.54,3755.57,509029.96
2019,2,21,58,3,2,6010000,24,78.1,71579.08,5590326.15
2019,2,21,58,3,2,5840000,1,3.75,7632,28620
2019,2,21,58,3,2,5060000,79,347.53,12929.62,4493432.14
2019,2,21,50,3,2,8930000,9,43.02,7486,322047.72
2019,2,21,50,3,2,5710000,346,211.68,5967.95,1263295.66
2019,2,21,50,3,2,5060000,196,1095.36,15129.3,16572030.05
2018,2,21,116,3,2,8930000,4,21.8,3602.06,78524.91
2018,2,21,116,3,2,7580000,9,0,,0
2018,2,21,116,3,2,6530000,13,22,5173.84,113824.48
2018,2,21,116,3,2,6220000,48,235.5,3868.9,911125.95
2018,2,21,116,3,2,5840000,4,18,5478.33,98609.94
2018,2,21,116,3,2,5710000,285.5,118.68,7673.02,910634.01
2018,2,21,116,3,2,5060000,707,3845.6,14755.21,56742625.94
2018,2,21,93,3,2,8930000,6,31,3419.19,105994.89
2018,2,21,93,3,2,8230000,8,49.56,1109.6,54991.78
2018,2,21,93,3,2,7960000,7.8,12.65,20366.56,257636.98
2018,2,21,93,3,2,7580000,304,1725,8148.28,14055789.5
2018,2,21,93,3,2,6530000,8,37,5188.2,191963.4
2018,2,21,93,3,2,6220000,10.5,50.38,4537.06,228577.08
2018,2,21,93,3,2,5840000,2.5,10.5,4575.24,48040.02
2018,2,21,67,3,2,8930000,10,52,3007.73,156401.96
2018,2,21,67,3,2,8300000,41,42.03,59447.88,2498594.4
2018,2,21,67,3,2,8230000,7,43.6,1061.93,46300.15
2018,2,21,67,3,2,7960000,13,23.5,19200,451200
2018,2,21,67,3,2,7580000,163,110.44,6504.48,718354.7
2018,2,21,67,3,2,6530000,57.5,261.85,7974.77,2088193.43
2018,2,21,67,3,2,6220000,7,28.5,3907.33,111358.91
2018,2,21,67,3,2,5840000,3,12.58,5186.84,65250.45
2018,2,21,67,3,2,5060000,31,205.65,10077.19,2072374.12
2018,2,21,58,3,2,15050000,110,4650,348.41,1620106.5
2018,2,21,58,3,2,8930000,5,25.5,2947.65,75165.08
2018,2,21,58,3,2,8230000,38,236,1194.41,281880.76
2018,2,21,58,3,2,7960000,9.5,15.7,20125,315962.5
2018,2,21,58,3,2,7580000,21.5,40,863.75,34550
2018,2,21,58,3,2,6220000,48.5,220.5,4717.54,1040217.57
2018,2,21,58,3,2,6010000,31,85.5,69736.37,5962459.64
2018,2,21,58,3,2,5840000,2,7.85,4961.43,38947.23
2018,2,21,58,3,2,5060000,63,366.95,13972.42,5127181.04
2018,2,21,50,3,2,8930000,10,50.8,3078.66,156395.93
2018,2,21,50,3,2,5710000,374.6,117.55,7773.34,913756.12
2018,2,21,50,3,2,5060000,190,1145,14944.07,17110960.15
2019,2,21,93,3,1,5170000,20,1640,375.15,615246
2019,2,21,67,3,1,5170000,230,18567.9,365.7,6790281.03
2018,2,21,93,3,1,5170000,28.5,1999.99,470,939994.36
2018,2,21,67,3,1,5170000,256,18612.22,460,8561623.04
2019,2,21,116,1,2,8100000,82,1680.18,7225,12139300.5
2019,2,21,116,1,2,7110000,11,22.99,5982.17,137530.09
2019,2,21,116,1,2,7100000,8,8.48,16678,141429.44
2019,2,21,116,1,2,6840000,18,15.48,13932.95,215682.07
2019,2,21,116,1,2,5490000,25,418,595,248710
2019,2,21,58,1,2,8100000,27,565.11,7862,4442894.82
2019,2,21,58,1,2,7110000,10,22.5,5894.44,132624.9
2019,2,21,58,1,2,7100000,22,26.4,16258,429211.2
2019,2,21,58,1,2,5490000,24,395.04,525,207396
2018,2,21,116,1,2,8100000,25.5,610,7377.34,4500177.4
2018,2,21,116,1,2,7110000,15,65.85,5480.07,360862.61
2018,2,21,116,1,2,7100000,10,11.8,12650,149270
2018,2,21,116,1,2,6840000,21,18.4,15560,286304
2018,2,21,116,1,2,5490000,23.5,289.5,680.25,196932.38
2018,2,21,58,1,2,8100000,165.5,3750,9044.67,33917512.5
2018,2,21,58,1,2,7110000,16,84.5,5253.85,443950.33
2018,2,21,58,1,2,7100000,32,36,12820,461520
2018,2,21,58,1,2,5490000,28.5,250.5,655.72,164257.86
2019,2,21,164,3,2,7580000,5,25.12,3900,97968
2019,2,21,164,3,2,7390000,3,3,5499.47,16498.41
2019,2,21,164,3,2,6530000,10,49.6,4755,235848
2019,2,21,164,3,2,5060000,6,39,11282,439998
2019,2,21,164,3,1,5170000,255,21710.7,393.81,8549890.77
2019,2,21,164,2,2,7100000,20,27.6,12397.06,342158.86
2019,2,21,164,2,2,6840000,100,128,10977.61,1405134.08
2019,2,21,164,2,2,5760000,18.58,152.91,3900,596349
2019,2,21,164,2,1,9320000,44,379.28,2437.65,924551.89
2019,2,21,164,2,1,9270000,143.67,2489.8,4218.16,10502374.77
2019,2,21,164,2,1,9050000,20,42.8,2980.48,127564.54
2019,2,21,164,2,1,8970000,13,558.7,4550.32,2542266.02
2019,2,21,164,2,1,8490000,54.17,678.75,2800,1900500
2019,2,21,164,2,1,7780000,5,129.4,1473.45,190664.43
2019,2,21,164,2,1,7470000,180,3799.8,736.67,2799198.67
2019,2,21,164,2,1,7330000,170,2096.4,3058.52,6411888
2019,2,21,164,2,1,7180000,5,47.8,3919.04,187330.11
2019,2,21,164,2,1,6840000,300,624,10064.12,6280011.71
2019,2,21,164,2,1,6670000,62.83,657.83,2949.24,1940098.55
2019,2,21,164,2,1,6630000,5,60.1,1300,78130
2019,2,21,164,2,1,6600000,30,375,6987.23,2620211.25
2019,2,21,164,2,1,6330000,50,1115,3006.87,3352660.05
2019,2,21,164,2,1,6310000,120,3202.8,2708.98,8676321.14
2019,2,21,164,2,1,6190000,185.83,2337.74,2781.14,6501582.22
2019,2,21,164,2,1,6070000,45.67,411.94,5475.49,2255573.35
2019,2,21,164,2,1,5940000,120,2143.5,5579.05,11958692.88
2019,2,21,164,2,1,5740000,82.25,1173.03,3975.63,4663527.84
2019,2,21,164,2,1,5670000,125,1460,2538.77,3706604.2
2019,2,21,164,2,1,5640000,42.25,742.76,3508.3,2605824.91
2019,2,21,164,2,1,5070000,10,89.5,19100,1709450
2019,2,21,164,2,1,5010000,24.25,411.04,1401.86,576220.53
2019,2,21,164,1,1,9270000,10,166.1,3501.04,581522.74
2019,2,21,164,1,1,8490000,5,97.2,4500,437400
2019,2,21,164,1,1,8240000,4,75.84,8999.66,682534.21
2019,2,21,164,1,1,7590000,1,8.33,1200,9996
2019,2,21,164,1,1,7470000,20,509.6,801.85,408622.76
2019,2,21,164,1,1,7330000,15,357,2932.46,1046888.22
2019,2,21,164,1,1,6330000,8,233.12,4999.84,1165562.7
2019,2,21,164,1,1,6310000,10,233.9,5500,1286450
2019,2,21,164,1,1,6190000,30,417,3186.66,1328837.22
2019,2,21,164,1,1,5940000,18,459.54,5293.69,2432662.3
2019,2,21,164,1,1,5670000,8,102.72,3937.48,404457.95
2019,2,21,164,1,1,5490000,12,200.04,703.28,140684.13
2019,2,21,164,1,1,5010000,10,177.5,2502.84,444254.1
2018,2,21,164,3,2,7580000,2,6.4,3799.95,24319.68
2018,2,21,164,3,2,7390000,3,0,,0
2018,2,21,164,3,2,6530000,3,18.9,4759.99,89963.81
2018,2,21,164,3,1,5170000,250,2300,419.97,965931
2018,2,21,164,2,2,7100000,60,77.22,12180.83,940603.69
2018,2,21,164,2,2,6840000,150,178.8,8989.26,1607279.69
2018,2,21,164,2,2,5760000,30,245.01,3802.45,931638.27
2018,2,21,164,2,1,9320000,50,439.1,4390.94,1928061.75
2018,2,21,164,2,1,9270000,120,1401,5900,8265900
2018,2,21,164,2,1,8980000,50,639,5600,3578400
2018,2,21,164,2,1,8970000,5.5,255,9174.59,2339520
2018,2,21,164,2,1,8490000,75,1950,2521.2,4916340
2018,2,21,164,2,1,8240000,10,130,1552.38,201809.4
2018,2,21,164,2,1,8210000,3.8,106,8000,848000
2018,2,21,164,2,1,7780000,14,349.01,2500,872525
2018,2,21,164,2,1,7470000,140,2100,751.94,1579074
2018,2,21,164,2,1,7330000,200,2630,4061.98,10683000
2018,2,21,164,2,1,7180000,10,99.7,3500,348950
2018,2,21,164,2,1,6840000,300,450.4,11630.55,5238400
2018,2,21,164,2,1,6670000,60,1290,2439.3,3146697
2018,2,21,164,2,1,6630000,8,92,1200,110400
2018,2,21,164,2,1,6600000,50,510.3,6900,3521070
2018,2,21,164,2,1,6330000,90,2070,3500,7245000
2018,2,21,164,2,1,6310000,110,3355,6000,20130000
2018,2,21,164,2,1,6190000,230,5060,4366.76,22095805.6
2018,2,21,164,2,1,6070000,20,177.3,6000,1063800
2018,2,21,164,2,1,5940000,84,1236.2,4500,5562900
2018,2,21,164,2,1,5740000,65,1130,3002.19,3392471.8
2018,2,21,164,2,1,5670000,250,3110,2190.81,6813419.1
2018,2,21,164,2,1,5640000,35,560,3884.54,2175342.4
2018,2,21,164,2,1,5370000,20,358,4500,1611000
2018,2,21,164,2,1,5070000,20,160,12000,1920000
2018,2,21,164,2,1,5010000,20,390,1100,429000
2018,2,21,164,1,1,9270000,15,311.47,3516.93,1095418.19
2018,2,21,164,1,1,8240000,9.5,179.1,5619.1,1006380.81
2018,2,21,164,1,1,7590000,1.5,9.35,1121.12,10482.47
2018,2,21,164,1,1,7330000,18,335,2673.81,895726.3
2018,2,21,164,1,1,6330000,10,305,3248.2,990701
2018,2,21,164,1,1,6310000,11,290,4121.04,1195101.6
2018,2,21,164,1,1,6190000,25,347,2897.15,1005311.05
2018,2,21,164,1,1,5940000,20,515,3367.96,1734499.4
2018,2,21,164,1,1,5670000,10,120.1,3898,468149.8
2019,2,21,193,3,2,5050000,102,9370,2107.97,19751678.9
2019,2,21,193,3,1,5170000,34,2728.84,394.76,1077236.88
2019,2,21,193,2,2,6840000,30,36.3,11000,399300
2019,2,21,193,1,2,9050000,25,18.25,2399,43781.75
2019,2,21,163,3,2,8930000,4.5,19.49,4000,77960
2019,2,21,163,3,2,7580000,2.5,16.5,3990,65835
2019,2,21,163,2,2,7100000,33,43.23,11971.43,517524.92
2019,2,21,163,2,2,6840000,60,72,10395,748440
2019,2,21,163,2,2,5760000,20,201.6,4058.86,818266.18
2019,2,21,153,3,2,6530000,1.2,6.07,4757.3,28876.81
2019,2,21,153,3,2,5050000,30,2769,2380.84,6592545.96
2019,2,21,153,3,1,5170000,505,40107.1,393.05,15764095.66
2019,2,21,153,2,2,9050000,65,105.3,4800,505440
2019,2,21,153,2,2,7100000,16,20.64,11430.84,235932.54
2019,2,21,153,2,2,6840000,20,23.6,9998.18,235957.05
2019,2,21,153,2,2,5490000,25,301,744.55,224109.55
2019,2,21,153,2,1,9270000,25,484,3724.66,1802735.44
2019,2,21,153,2,1,8970000,0.5,48.1,7990,384319
2019,2,21,153,2,1,7470000,110,2440.9,577.98,1410791.38
2019,2,21,153,2,1,7330000,100,1698.75,3785.19,6430096.46
2019,2,21,153,2,1,6840000,60,79.2,10163.5,804949.2
2019,2,21,153,2,1,6320000,25,795,4734.72,3764102.4
2019,2,21,153,2,1,6310000,60,1330.2,3221.04,4284627.41
2019,2,21,153,2,1,6190000,75.83,918.3,2622.1,2407874.43
2019,2,21,153,2,1,6070000,30,264.9,8050,2132445
2019,2,21,153,2,1,5940000,21.33,503.17,8059.36,4055228.17
2019,2,21,153,2,1,5640000,10,235.8,5952.52,1403604.22
2019,2,21,153,2,1,5490000,15,231,686.54,158590.74
2019,2,21,153,1,2,6190000,8,61.68,821.45,50667.04
2019,2,21,153,1,1,7470000,10,263.5,857.27,225890.65
2019,2,21,153,1,1,7330000,55,724.9,2208.74,1601115.63
2019,2,21,153,1,1,6670000,5,59,4501.39,265582.01
2019,2,21,153,1,1,6190000,29,310.88,830.44,258167.19
2019,2,21,153,1,1,5940000,7,126.91,6001.74,761680.82
2019,2,21,153,1,1,5670000,7,106.68,4499.32,479987.46
2019,2,21,153,1,1,5490000,35,623.35,699.62,436108.13
2019,2,21,114,3,2,8930000,4.5,18.99,3990,75770.1
2019,2,21,114,3,2,7580000,4.5,29.1,7464.23,217209
2019,2,21,114,3,2,5050000,10,0,0,0
2019,2,21,114,3,1,5170000,32,2576,394.95,1017391.2
2019,2,21,114,2,2,7470000,20.33,341.95,720,246204
2019,2,21,114,2,2,7100000,47.33,62,10437.83,647145.46
2019,2,21,114,2,2,6840000,462.33,411.47,10350.85,4259064.25
2019,2,21,114,2,2,5760000,27.33,229.85,3590,825161.5
2019,2,21,114,2,1,7470000,50,861,746.57,642796.77
2019,2,21,114,2,1,6840000,37.33,35.84,10719.44,384184.73
2019,2,21,114,1,1,5490000,4,68.6,699.49,47985.01
2019,2,21,40,3,2,5050000,22.5,1899.53,2382.84,4526276.07
2019,2,21,40,3,1,5170000,43,3495.04,396.46,1385643.56
2019,2,21,40,2,2,9050000,50,89,4800,427200
2019,2,21,40,2,2,7470000,200,3314,618.98,2051299.72
2019,2,21,40,2,2,7100000,10,12.4,10753.93,133348.73
2019,2,21,40,2,2,6840000,40,34,10800,367200
2019,2,21,40,2,2,5770000,15.5,21.24,13319.05,282896.62
2019,2,21,40,2,1,7470000,75.5,1321.25,838.43,1107775.64
2019,2,21,40,2,1,7100000,9.73,10.51,11940.33,125492.87
2019,2,21,40,2,1,6840000,30,32.7,10448.54,341667.41
2019,2,21,40,2,1,5490000,18.83,281.89,622.37,175439.88
2019,2,21,40,1,2,9050000,5,3.95,2549,10068.55
2019,2,21,40,1,1,9050000,11,27.83,2499,69547.17
2019,2,21,40,1,1,5490000,15,262.5,700,183750
2019,2,21,15,3,2,8930000,2.3,10.01,3900,39039
2019,2,21,15,3,2,8230000,3.5,21.21,1990,42207.9
2019,2,21,15,3,2,6530000,9,45.66,7858.07,358799.48
